0.00.017.637 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.017.991 W srv  llama_server: -----------------
0.00.017.993 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.017.993 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.017.994 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.017.994 W srv  llama_server: -----------------
0.00.019.190 I srv    load_model: loading model './Qwen3.8-27B-UD-Q6_K_XL.gguf'
0.00.281.715 E llama_init_from_model: failed to initialize the context: dflash requires ctx_other to be set (this warning is normal during memory fitting)
0.00.318.891 W srv    load_model: [spec] failed to measure draft model memory: failed to create llama_context from model
0.00.931.619 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.931.627 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.931.632 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.00.931.633 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.931.635 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.931.640 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.00.931.642 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.931.643 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.931.645 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.00.931.646 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.00.931.648 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.00.931.652 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.931.654 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.931.656 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.931.660 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.04.345.858 I cmn          init: llama threadpool init, n_threads = 16
0.04.525.164 I common_speculative_init_result: loading draft model './Qwen3.8-27B-DFlash2-Q8_0.gguf'
0.05.429.412 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.05.429.518 I common_speculative_impl_draft_dflash: adding speculative implementation 'draft-dflash'
0.05.429.519 I common_speculative_impl_draft_dflash: - n_max=6, n_min=0, p_min=0.00
0.05.429.520 I common_speculative_impl_draft_dflash: - block_size=8, mask_token_id=248070, n_extract=5
0.05.462.138 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.462.182 I srv  llama_server: model loaded
0.05.462.189 I srv  llama_server: listening on http://127.0.0.1:8098
0.10.005.514 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.10.005.669 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.15.947.047 I slot print_timing: id  0 | task 0 | n_gen =    102, tg =  20.59 t/s, tg_3s =  20.80 t/s
0.19.105.506 I slot print_timing: id  0 | task 0 | n_gen =    181, tg =  22.32 t/s, tg_3s =  25.01 t/s
0.19.439.758 I slot print_timing: id  0 | task 0 | prompt eval time =    1036.76 ms /   107 tokens (    9.69 ms per token,   103.21 tokens per second)
0.19.439.764 I slot print_timing: id  0 | task 0 |        eval time =    8397.01 ms /   192 tokens (   43.96 ms per token,    22.75 tokens per second)
0.19.439.765 I slot print_timing: id  0 | task 0 |       total time =    9433.77 ms /   299 tokens
0.19.439.773 I slot print_timing: id  0 | task 0 |    graphs reused =         50
0.19.439.796 I slot print_timing: id  0 | task 0 | draft acceptance = 0.46078 (  141 accepted /   306 generated), mean len =  3.76
0.19.439.903 I slot      release: id  0 | task 0 | stop processing: n_tokens = 299, truncated = 0
0.19.447.508 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.579 (> 0.100 thold), f_keep = 0.355
0.19.513.937 I slot launch_slot_: id  0 | task 55 | processing task, is_child = 0
0.25.571.431 I slot print_timing: id  0 | task 55 | n_gen =    103, tg =  19.19 t/s, tg_3s =  19.38 t/s
0.28.714.824 I slot print_timing: id  0 | task 55 | n_gen =    149, tg =  17.50 t/s, tg_3s =  14.63 t/s
0.31.863.653 I slot print_timing: id  0 | task 55 | n_gen =    217, tg =  18.61 t/s, tg_3s =  21.60 t/s
0.35.012.988 I slot print_timing: id  0 | task 55 | n_gen =    289, tg =  19.52 t/s, tg_3s =  22.86 t/s
0.38.162.550 I slot print_timing: id  0 | task 55 | n_gen =    341, tg =  18.99 t/s, tg_3s =  16.51 t/s
0.41.316.365 I slot print_timing: id  0 | task 55 | n_gen =    403, tg =  19.09 t/s, tg_3s =  19.66 t/s
0.44.484.720 I slot print_timing: id  0 | task 55 | n_gen =    496, tg =  20.43 t/s, tg_3s =  29.35 t/s
0.47.640.144 I slot print_timing: id  0 | task 55 | n_gen =    549, tg =  20.01 t/s, tg_3s =  16.80 t/s
0.50.642.480 I slot print_timing: id  0 | task 55 | n_gen =    614, tg =  20.17 t/s, tg_3s =  21.65 t/s
0.53.806.594 I slot print_timing: id  0 | task 55 | n_gen =    674, tg =  20.06 t/s, tg_3s =  18.96 t/s
0.56.831.189 I slot print_timing: id  0 | task 55 | n_gen =    726, tg =  19.82 t/s, tg_3s =  17.19 t/s
1.00.284.969 I slot print_timing: id  0 | task 55 | n_gen =    850, tg =  21.21 t/s, tg_3s =  35.90 t/s
1.03.113.309 I slot print_timing: id  0 | task 55 | prompt eval time =     741.98 ms /    80 tokens (    9.27 ms per token,   107.82 tokens per second)
1.03.113.315 I slot print_timing: id  0 | task 55 |        eval time =   42857.10 ms /   900 tokens (   47.67 ms per token,    20.98 tokens per second)
